Province,District,Commune Eng,Village ENG,District KH,Commune KH,Village,Code_District,Code Commune,Code Village,Province KH,Province Cod,Vil Lat,Vil Long,Dist Lat,Dist Long
Siemreap,Siem Reap,Tuek Vil,Chrey,??????,??????,????,1710,171013,17101303,???????????,17,13.41794919,103.7840341,13.36328823,103.843953
Siemreap,Siem Reap,Tuek Vil,Prayut,??????,??????,????????,1710,171013,17101304,???????????,17,13.39294328,103.7935974,13.36328823,103.843953
Siemreap,Siem Reap,Tuek Vil,Banteay Chheu,??????,??????,????????,1710,171013,17101305,???????????,17,13.42624226,103.7997025,13.36328823,103.843953
Siemreap,Siem Reap,Tuek Vil,Tuek Vil,??????,??????,??????,1710,171013,17101306,???????????,17,13.39577225,103.7953287,13.36328823,103.843953
Siemreap,Siem Reap,Tuek Vil,Prei Chas,??????,??????,??????????,1710,171013,17101307,???????????,17,13.40159927,103.8077669,13.36328823,103.843953
Siemreap,Siem Reap,Tuek Vil,Tuek Thla,??????,??????,???????,1710,171013,17101308,???????????,17,13.3969293,103.7820988,13.36328823,103.843953
Siemreap,Siem Reap,Tuek Vil,Prei Thmei,??????,??????,??????????,1710,171013,17101309,???????????,17,13.40328931,103.7886514,13.36328823,103.843953
Siemreap,Siem Reap,Tuek Vil,Chey,??????,??????,???,1710,171013,17101310,???????????,17,13.40593657,103.7821517,13.36328823,103.843953
Siemreap,Soutr Nikom,Chan Sa,Choam,?????????,?????,???,1711,171101,17110101,???????????,17,13.36411944,104.1148781,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Kouk Toeng,?????????,?????,??????,1711,171101,17110102,???????????,17,13.35647552,104.1241954,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Srae Prei,?????????,?????,??????????,1711,171101,17110103,???????????,17,13.34444613,104.1023552,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Trapeang Tuk,?????????,?????,??????????,1711,171101,17110104,???????????,17,13.33316098,104.1226729,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Chub,?????????,?????,???,1711,171101,17110105,???????????,17,13.35614377,104.1043066,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Ta Taok Khang Kaeut,?????????,?????,???????????,1711,171101,17110106,???????????,17,13.33619969,104.1176667,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Kansaeng Kraom,?????????,?????,???????????,1711,171101,17110107,???????????,17,13.31565691,104.0995624,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Kansaeng Leu,?????????,?????,????????,1711,171101,17110108,???????????,17,13.32168625,104.0991708,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Ta Taok Khang Lech,?????????,?????,???????????,1711,171101,17110109,???????????,17,13.34969727,104.0992425,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Ta Taok Kandal,?????????,?????,???????????,1711,171101,17110110,???????????,17,13.34304802,104.1084268,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Sanlaong,?????????,?????,??????,1711,171101,17110111,???????????,17,13.35628044,104.0818675,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Svay Sa,?????????,?????,??????,1711,171101,17110112,???????????,17,13.32877386,104.0639211,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Doun Diev,?????????,?????,??????,1711,171101,17110113,???????????,17,13.34780705,104.0764794,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Thnal,?????????,?????,?????,1711,171101,17110114,???????????,17,13.36172862,104.0883108,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Baek Kamphleung,?????????,?????,???????????,1711,171101,17110115,???????????,17,13.32644048,104.0810569,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Kouk Chen,?????????,?????,??????,1711,171101,17110116,???????????,17,13.33782692,104.0844302,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Chan Sa Khang  Cheung,?????????,?????,???????????,1711,171101,17110117,???????????,17,13.37255841,104.0827663,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Chan Sa Khang Tboung,?????????,?????,?????????????,1711,171101,17110118,???????????,17,13.36504923,104.0839582,13.28150469,104.1235909
Siemreap,Soutr Nikom,Chan Sa,Chbar Leu,?????????,?????,???????,1711,171101,17110119,???????????,17,13.3554019,104.1016222,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Doun Hong,?????????,?????,??????,1711,171102,17110201,???????????,17,13.25095185,104.1115046,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Dam Daek Leu,?????????,?????,???????,1711,171102,17110202,???????????,17,13.24836703,104.1249066,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Trabaek,?????????,?????,??????,1711,171102,17110203,???????????,17,13.2738074,104.1293388,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Preah Trapeang,?????????,?????,???????????,1711,171102,17110204,???????????,17,13.24367432,104.1355007,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Ou Roluh,?????????,?????,???????,1711,171102,17110205,???????????,17,13.26651529,104.1280171,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Kouk Roluos,?????????,?????,???????,1711,171102,17110206,???????????,17,13.25694325,104.0977113,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Krasar Tum,?????????,?????,????????,1711,171102,17110207,???????????,17,13.26597402,104.1074717,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Kouk Mon,?????????,?????,?????,1711,171102,17110208,???????????,17,13.23647027,104.1228817,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Dam Daek Thmei,?????????,?????,?????????,1711,171102,17110209,???????????,17,13.2396499,104.1325799,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Banteay Srei,?????????,?????,??????????,1711,171102,17110210,???????????,17,13.2529155,104.1197953,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Srae Thnong,?????????,?????,?????????,1711,171102,17110211,???????????,17,13.25616314,104.1255433,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Dam Daek Phsar,?????????,?????,??????????,1711,171102,17110212,???????????,17,13.24476163,104.1202954,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dam Daek,Bos,?????????,?????,?????,1711,171102,17110213,???????????,17,13.23615249,104.135758,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Thnal Dach Khang Lech,?????????,??????,???????????????,1711,171103,17110301,???????????,17,13.17925384,104.1360504,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Trav Kiet,?????????,??????,????????,1711,171103,17110302,???????????,17,13.19962556,104.1362465,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Kouk Ruessei Khang Tboung,?????????,??????,????????????????,1711,171103,17110303,???????????,17,13.20464786,104.1374746,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Kouk Ruessei Khang Cheung,?????????,??????,??????????????,1711,171103,17110304,???????????,17,13.224462,104.1358915,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Run Khang Tboung,?????????,??????,???????????,1711,171103,17110305,???????????,17,13.20908754,104.1242162,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Run Khang Cheung,?????????,??????,?????????,1711,171103,17110306,???????????,17,13.2160845,104.1238313,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Srama Thum,?????????,??????,???????,1711,171103,17110307,???????????,17,13.20187939,104.1210212,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Veal,?????????,??????,???,1711,171103,17110308,???????????,17,13.22414488,104.0990318,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Bantoat Baoh,?????????,??????,??????????,1711,171103,17110309,???????????,17,13.23017781,104.086901,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Santey,?????????,??????,?????,1711,171103,17110310,???????????,17,13.23664845,104.0809793,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Thnong,?????????,??????,?????,1711,171103,17110311,???????????,17,13.24612516,104.078784,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Kouk Chan,?????????,??????,???????,1711,171103,17110312,???????????,17,13.25141645,104.0868772,13.28150469,104.1235909
Siemreap,Soutr Nikom,Dan Run,Beng,?????????,??????,???,1711,171103,17110313,???????????,17,13.2431886,104.0919473,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kampong Khleang,Preaek Sramaoch,?????????,???????????,???????????,1711,171104,17110401,???????????,17,13.12723547,104.1223759,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kampong Khleang,Spean Veaeng,?????????,???????????,????????,1711,171104,17110402,???????????,17,13.11810249,104.1247976,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kampong Khleang,Ta Uor Sa,?????????,???????????,??????,1711,171104,17110403,???????????,17,13.11616199,104.1231624,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kampong Khleang,Phsar Khleang,?????????,???????????,???????????,1711,171104,17110404,???????????,17,13.10488729,104.125942,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kampong Khleang,Chamkar Yuon,?????????,???????????,????????,1711,171104,17110405,???????????,17,13.1041867,104.1246531,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kampong Khleang,Ta Chranieng,?????????,???????????,????????,1711,171104,17110406,???????????,17,13.10075985,104.1219901,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kampong Khleang,Ou Ta Puk,?????????,???????????,????????,1711,171104,17110407,???????????,17,13.09895651,104.126129,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kampong Khleang,Chey Chet,?????????,???????????,??????,1711,171104,17110408,???????????,17,13.10234442,104.1253145,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kampong Khleang,Mukh Voat,?????????,???????????,???????,1711,171104,17110409,???????????,17,13.10869771,104.1270725,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kampong Khleang,Roteang,?????????,???????????,?????,1711,171104,17110410,???????????,17,13.11571705,104.1252673,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Kampong Ko Pir,?????????,????????,???????,1711,171105,17110501,???????????,17,13.22805242,104.1744479,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Kampong Ko Muoy,?????????,????????,???????,1711,171105,17110502,???????????,17,13.22548529,104.1718816,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Sala Kakaoh,?????????,????????,????????,1711,171105,17110503,???????????,17,13.22678626,104.1659982,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Kouk Deu,?????????,????????,?????,1711,171105,17110504,???????????,17,13.20712838,104.1740476,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Chrey Khang Cheung,?????????,????????,??????????,1711,171105,17110505,???????????,17,13.22879627,104.1530796,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Chrey Khang Tboung,?????????,????????,????????????,1711,171105,17110506,???????????,17,13.22373761,104.1517773,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Doun Lei,?????????,????????,?????,1711,171105,17110507,???????????,17,13.20816325,104.1504376,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Trapeang Prey,?????????,????????,???????????,1711,171105,17110508,???????????,17,13.20469081,104.147598,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Thmei,?????????,????????,????,1711,171105,17110509,???????????,17,13.20530022,104.1405639,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Thnal Dach Khang Kaeut,?????????,????????,???????????????,1711,171105,17110510,???????????,17,13.17911984,104.1392251,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Thnal Chaek,?????????,????????,????????,1711,171105,17110511,???????????,17,13.23309161,104.1397005,13.28150469,104.1235909
Siemreap,Soutr Nikom,Kien Sangkae,Chikeak,?????????,????????,?????,1711,171105,17110512,???????????,17,13.23927397,104.1498499,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khchas,Thlat,?????????,??????,?????,1711,171106,17110601,???????????,17,13.29938226,104.0996225,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khchas,Thmei,?????????,??????,????,1711,171106,17110602,???????????,17,13.28343878,104.0961827,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khchas,Kboun,?????????,??????,?????,1711,171106,17110603,???????????,17,13.28029911,104.0729228,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khchas,Kouk Sangkae,?????????,??????,????????,1711,171106,17110604,???????????,17,13.25311733,104.0573348,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khchas,Chrey,?????????,??????,????,1711,171106,17110605,???????????,17,13.26736803,104.0625782,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khchas,Yeang Tes,?????????,??????,??????,1711,171106,17110606,???????????,17,13.27476159,104.0424821,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khchas,Khchas,?????????,??????,??????,1711,171106,17110607,???????????,17,13.26829447,104.0886696,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khnar Pou,Chhuk,?????????,??????????,???,1711,171107,17110701,???????????,17,13.37762983,104.0603621,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khnar Pou,Bos,?????????,??????????,?????,1711,171107,17110702,???????????,17,13.39202019,104.0667064,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khnar Pou,Bos Thum,?????????,??????????,???????,1711,171107,17110703,???????????,17,13.43071368,104.0804122,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khnar Pou,Damrei Chhlang,?????????,??????????,????????,1711,171107,17110704,???????????,17,13.39648974,104.0675388,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khnar Pou,Sambat,?????????,??????????,?????,1711,171107,17110705,???????????,17,13.41050504,104.0751969,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khnar Pou,Samraong,?????????,??????????,?????,1711,171107,17110706,???????????,17,13.41782123,104.0756492,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khnar Pou,Rumdeng,?????????,??????????,?????,1711,171107,17110707,???????????,17,13.38947869,104.0787958,13.28150469,104.1235909
Siemreap,Soutr Nikom,Khnar Pou,Chob,?????????,??????????,???,1711,171107,17110708,???????????,17,13.38262136,104.0827005,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Prey Lean,?????????,????,???????,1711,171108,17110801,???????????,17,13.33610914,104.1493927,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Trapeang Trav,?????????,????,????????????,1711,171108,17110802,???????????,17,13.35121907,104.1688603,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Koul,?????????,????,???,1711,171108,17110803,???????????,17,13.33633641,104.1661042,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Thnal Trang,?????????,????,??????????,1711,171108,17110804,???????????,17,13.32512467,104.1606121,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Trapeang Trom,?????????,????,????????????,1711,171108,17110805,???????????,17,13.34785197,104.1406718,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Trach Pok,?????????,????,???????,1711,171108,17110806,???????????,17,13.36632692,104.1441894,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Popel Kandal,?????????,????,??????????,1711,171108,17110807,???????????,17,13.38168945,104.1743432,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Popel Lech,?????????,????,???????,1711,171108,17110808,???????????,17,13.37591993,104.1468152,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Kriel Pong,?????????,????,???????,1711,171108,17110809,???????????,17,13.38746535,104.1492773,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Damrei Koun,?????????,????,???????,1711,171108,17110810,???????????,17,13.40327781,104.1542553,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Trapeang Phong,?????????,????,??????????,1711,171108,17110811,???????????,17,13.41703452,104.1582713,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Trapeang Prei,?????????,????,?????????????,1711,171108,17110812,???????????,17,13.43423165,104.1582575,13.28150469,104.1235909
Siemreap,Soutr Nikom,Popel,Koul Thmei,?????????,????,???????,1711,171108,17110813,???????????,17,13.44260583,104.1641772,13.28150469,104.1235909
Siemreap,Soutr Nikom,Samraong,Samraong Cheung,?????????,?????,????????,1711,171109,17110901,???????????,17,13.30923656,104.1357858,13.28150469,104.1235909
Siemreap,Soutr Nikom,Samraong,Thnal Chaek,?????????,?????,????????,1711,171109,17110902,???????????,17,13.32274344,104.1380461,13.28150469,104.1235909
Siemreap,Soutr Nikom,Samraong,Bet Meas,?????????,?????,??????,1711,171109,17110903,???????????,17,13.31804595,104.1366132,13.28150469,104.1235909
Siemreap,Soutr Nikom,Samraong,Stueng,?????????,?????,?????,1711,171109,17110904,???????????,17,13.31713708,104.1405587,13.28150469,104.1235909
Siemreap,Soutr Nikom,Samraong,Angkunh,?????????,?????,??????,1711,171109,17110905,???????????,17,13.28268354,104.1311719,13.28150469,104.1235909
Siemreap,Soutr Nikom,Samraong,Bat Dangkao,?????????,?????,????????,1711,171109,17110906,???????????,17,13.2907534,104.1325464,13.28150469,104.1235909
Siemreap,Soutr Nikom,Samraong,Svay Chrum,?????????,?????,??????????,1711,171109,17110907,???????????,17,13.29364837,104.1330253,13.28150469,104.1235909
Siemreap,Soutr Nikom,Samraong,Krang Khcheay,?????????,?????,???????????,1711,171109,17110908,???????????,17,13.30095075,104.1347165,13.28150469,104.1235909
Siemreap,Soutr Nikom,Samraong,Samraong Tboung,?????????,?????,??????????,1711,171109,17110909,???????????,17,13.30594863,104.1340803,13.28150469,104.1235909
Siemreap,Soutr Nikom,Ta Yaek,Boeng Ngat,?????????,??????,??????,1711,171110,17111001,???????????,17,13.24993373,104.1773002,13.28150469,104.1235909
Siemreap,Soutr Nikom,Ta Yaek,Dak Phka,?????????,??????,????????,1711,171110,17111002,???????????,17,13.28516636,104.173526,13.28150469,104.1235909
Siemreap,Soutr Nikom,Ta Yaek,Trav Bak,?????????,??????,?????????,1711,171110,17111003,???????????,17,13.29656572,104.2068885,13.28150469,104.1235909
Siemreap,Soutr Nikom,Ta Yaek,Phka Rumchek,?????????,??????,?????????,1711,171110,17111004,???????????,17,13.27250803,104.1735688,13.28150469,104.1235909
Siemreap,Soutr Nikom,Ta Yaek,Champei,?????????,??????,?????,1711,171110,17111005,???????????,17,13.29209056,104.2012809,13.28150469,104.1235909
Siemreap,Soutr Nikom,Ta Yaek,Paoy Smach,?????????,??????,??????????,1711,171110,17111006,???????????,17,13.3149216,104.1928506,13.28150469,104.1235909
Siemreap,Soutr Nikom,Ta Yaek,Braval,?????????,??????,???????,1711,171110,17111007,???????????,17,13.34381806,104.1840566,13.28150469,104.1235909
Siemreap,Soutr Nikom,Ta Yaek,Boeng Vien,?????????,??????,??????,1711,171110,17111008,???????????,17,13.27046623,104.1520493,13.28150469,104.1235909
Siemreap,Soutr Nikom,Ta Yaek,Ta Yaek,?????????,??????,??????,1711,171110,17111009,???????????,17,13.29601335,104.1725661,13.28150469,104.1235909
Siemreap,Srei Snam,Chrouy Neang Nguon,Trom Khang Cheung,????????,???????????,???????????,1712,171201,17120101,???????????,17,13.86670175,103.52568,13.75,103.917
Siemreap,Srei Snam,Chrouy Neang Nguon,Ruessei Sanh,????????,???????????,?????????,1712,171201,17120102,???????????,17,13.85586553,103.5096135,13.75,103.917
Siemreap,Srei Snam,Chrouy Neang Nguon,Trom Khang Tboung,????????,???????????,?????????????,1712,171201,17120103,???????????,17,13.85670621,103.5140767,13.75,103.917
Siemreap,Srei Snam,Chrouy Neang Nguon,Yeay Mei,????????,???????????,??????,1712,171201,17120104,???????????,17,13.82125619,103.5190379,13.75,103.917
Siemreap,Srei Snam,Chrouy Neang Nguon,Sdau Pok,????????,???????????,??????,1712,171201,17120105,???????????,17,13.82218916,103.5029643,13.75,103.917
Siemreap,Srei Snam,Chrouy Neang Nguon,Ampov Dieb,????????,???????????,???????,1712,171201,17120106,???????????,17,13.84600634,103.5340627,13.75,103.917
Siemreap,Srei Snam,Chrouy Neang Nguon,Chrouy Neang Nguon,????????,???????????,???????????,1712,171201,17120107,???????????,17,13.83539293,103.5128892,13.75,103.917
Siemreap,Srei Snam,Klang Hay,Slaeng Ta Vet,????????,?????????,??????????,1712,171202,17120201,???????????,17,13.85691282,103.4946285,13.75,103.917
Siemreap,Srei Snam,Klang Hay,Pongro Bat Chan,????????,?????????,???????????,1712,171202,17120202,???????????,17,13.88096942,103.4659942,13.75,103.917
Siemreap,Srei Snam,Klang Hay,Slaeng Kong,????????,?????????,????????,1712,171202,17120203,???????????,17,13.86255114,103.4869317,13.75,103.917
Siemreap,Srei Snam,Klang Hay,Lbaeuk,????????,?????????,?????,1712,171202,17120204,???????????,17,13.87315244,103.4793409,13.75,103.917
Siemreap,Srei Snam,Klang Hay,Samraong,????????,?????????,?????,1712,171202,17120205,???????????,17,13.83789464,103.4786452,13.75,103.917
Siemreap,Srei Snam,Klang Hay,Klang Hay,????????,?????????,?????????,1712,171202,17120206,???????????,17,13.84248851,103.4906416,13.75,103.917
Siemreap,Srei Snam,Klang Hay,Kouk Thkov,????????,?????????,????????,1712,171202,17120207,???????????,17,13.86243128,103.4997647,13.75,103.917
Siemreap,Srei Snam,Tram Sasar,Neang Sraong,????????,????????,????????,1712,171203,17120301,???????????,17,13.75647318,103.4707482,13.75,103.917
Siemreap,Srei Snam,Tram Sasar,Rumdeng,????????,????????,?????,1712,171203,17120302,???????????,17,13.7329732,103.4682284,13.75,103.917
Siemreap,Srei Snam,Tram Sasar,Thlok,????????,????????,????,1712,171203,17120303,???????????,17,13.75786483,103.4634151,13.75,103.917
Siemreap,Srei Snam,Tram Sasar,Smach,????????,????????,??????,1712,171203,17120304,???????????,17,13.77268136,103.4577972,13.75,103.917
Siemreap,Srei Snam,Tram Sasar,Prech,????????,????????,?????,1712,171203,17120305,???????????,17,13.74264478,103.4464538,13.75,103.917
Siemreap,Srei Snam,Tram Sasar,Beng,????????,????????,???,1712,171203,17120306,???????????,17,13.79131497,103.4626971,13.75,103.917
Siemreap,Srei Snam,Tram Sasar,Pongro,????????,????????,????,1712,171203,17120307,???????????,17,13.80078878,103.4714866,13.75,103.917
Siemreap,Srei Snam,Moung,Moung Khang Tboung,????????,???,???????????,1712,171204,17120401,???????????,17,13.74742425,103.5453774,13.75,103.917
Siemreap,Srei Snam,Moung,Moung Khang Cheung,????????,???,?????????,1712,171204,17120402,???????????,17,13.76158466,103.5415167,13.75,103.917
Siemreap,Srei Snam,Moung,Khvaek,????????,???,?????,1712,171204,17120403,???????????,17,13.79045012,103.5296931,13.75,103.917
Siemreap,Srei Snam,Moung,Kambaor,????????,???,?????,1712,171204,17120404,???????????,17,13.77144405,103.5379875,13.75,103.917
Siemreap,Srei Snam,Moung,Lvea,????????,???,????,1712,171204,17120405,???????????,17,13.73922388,103.5808448,13.75,103.917
Siemreap,Srei Snam,Prei,Prei Muoy,????????,??????,???????,1712,171205,17120501,???????????,17,13.82915431,103.4671482,13.75,103.917
Siemreap,Srei Snam,Prei,Prei Pir,????????,??????,???????,1712,171205,17120502,???????????,17,13.82153803,103.4648763,13.75,103.917
Siemreap,Srei Snam,Prei,Tram Sasar,????????,??????,????????,1712,171205,17120503,???????????,17,13.8190057,103.4879624,13.75,103.917
Siemreap,Srei Snam,Prei,Krabau,????????,??????,?????,1712,171205,17120504,???????????,17,13.85746863,103.4489964,13.75,103.917
Siemreap,Srei Snam,Prei,Krouch Char,????????,??????,????????,1712,171205,17120505,???????????,17,13.86849392,103.4571666,13.75,103.917
Siemreap,Srei Snam,Slaeng Spean,Slaeng Spean,????????,??????????,??????????,1712,171206,17120601,???????????,17,13.86634265,103.5487756,13.75,103.917
Siemreap,Srei Snam,Slaeng Spean,Chranieng,????????,??????????,??????,1712,171206,17120602,???????????,17,13.88987764,103.5541811,13.75,103.917
Siemreap,Srei Snam,Slaeng Spean,Phnum Dei,????????,??????????,??????,1712,171206,17120603,???????????,17,13.87457083,103.5644537,13.75,103.917
Siemreap,Srei Snam,Slaeng Spean,Damnak Damrei,????????,??????????,??????????,1712,171206,17120604,???????????,17,13.91945241,103.5876371,13.75,103.917
Siemreap,Srei Snam,Slaeng Spean,Chamkar Chek,????????,??????????,????????,1712,171206,17120605,???????????,17,13.9022521,103.5833459,13.75,103.917
Siemreap,Srei Snam,Slaeng Spean,Preah Khsaet,????????,??????????,?????????,1712,171206,17120606,???????????,17,13.89525658,103.560366,13.75,103.917
Siemreap,Srei Snam,Slaeng Spean,Thlok,????????,??????????,????,1712,171206,17120607,???????????,17,13.90585677,103.6614277,13.75,103.917
Siemreap,Srei Snam,Slaeng Spean,Tram Kang,????????,??????????,????????,1712,171206,17120608,???????????,17,13.91800415,103.6479017,13.75,103.917
Siemreap,Svay Leu,Boeng Mealea,Boeng Mealea,???????,???????,???????,1713,171301,17130101,???????????,17,13.46944295,104.2327264,13.55789606,104.2323178
Siemreap,Svay Leu,Boeng Mealea,Trapeang Ruessei,???????,???????,????????????,1713,171301,17130102,???????????,17,13.46079302,104.2017412,13.55789606,104.2323178
Siemreap,Svay Leu,Boeng Mealea,Tuek Lich,???????,???????,??????,1713,171301,17130103,???????????,17,13.47034542,104.2175075,13.55789606,104.2323178
Siemreap,Svay Leu,Boeng Mealea,Sak Kda,???????,???????,?????,1713,171301,17130104,???????????,17,13.43624746,104.1856203,13.55789606,104.2323178
Siemreap,Svay Leu,Boeng Mealea,Chan Hear,???????,???????,???????,1713,171301,17130105,???????????,17,13.43589175,104.2131023,13.55789606,104.2323178
Siemreap,Svay Leu,Boeng Mealea,Torb Chey,???????,???????,??????,1713,171301,17130106,???????????,17,13.43855442,104.2811274,13.55789606,104.2323178
Siemreap,Svay Leu,Boeng Mealea,Srae Robong,???????,???????,???????,1713,171301,17130107,???????????,17,13.47288105,104.2888133,13.55789606,104.2323178
Siemreap,Svay Leu,Kantuot,Kantuot,???????,??????,????????,1713,171302,17130201,???????????,17,13.68998591,104.1414147,13.55789606,104.2323178
Siemreap,Svay Leu,Kantuot,Khnar Krau,???????,??????,?????????,1713,171302,17130202,???????????,17,13.74398682,104.1404693,13.55789606,104.2323178
Siemreap,Svay Leu,Kantuot,Akpiwat,???????,??????,?????????,1713,171302,17130203,???????????,17,13.71855617,104.1623319,13.55789606,104.2323178
Siemreap,Svay Leu,Kantuot,Rong Roeung,???????,??????,??????,1713,171302,17130204,???????????,17,13.70790827,104.2299893,13.55789606,104.2323178
Siemreap,Svay Leu,Kantuot,Senchey,???????,??????,??????,1713,171302,17130205,???????????,17,13.55789606,104.2323178,13.55789606,104.2323178
Siemreap,Svay Leu,Kantuot,Chub Rumdeng,???????,??????,????????,1713,171302,17130206,???????????,17,13.55789606,104.2323178,13.55789606,104.2323178
Siemreap,Svay Leu,Khnang Phnum,Ta Penh,???????,????????,?????,1713,171303,17130301,???????????,17,13.55170213,104.2144974,13.55789606,104.2323178
Siemreap,Svay Leu,Khnang Phnum,Khla Khmum,???????,????????,?????????,1713,171303,17130302,???????????,17,13.57004347,104.1604432,13.55789606,104.2323178
Siemreap,Svay Leu,Khnang Phnum,Thma Chruonh,???????,????????,????????,1713,171303,17130303,???????????,17,13.53482735,104.1852679,13.55789606,104.2323178
Siemreap,Svay Leu,Khnang Phnum,Sangkae Lak,???????,????????,?????????,1713,171303,17130304,???????????,17,13.56405372,104.1948449,13.55789606,104.2323178
